word,count
"Thailand","482"
"Philippines","482"
"group","480"
"claimed","468"
"motive","467"
"responsibility","466"
"specific","452"
"News","441"
"Academic","390"
"LexisNexis","388"
"Bangkok","344"
"Agency","306"
"Thai","253"
"Post","201"
"militants","192"
"National","184"
