word,count
"claimed","42"
"assailant","39"
"responsibility","39"
"United","37"
"States","35"
"incident","34"
"police","27"
"identified","26"
"killed","24"
"group","20"
"stated","19"
"fire","19"
"Mexico","18"
"Brown","16"
"carried","16"
"individual","15"
"opened","15"
"officers","13"
"shot","12"
"Austin","12"
