word,count
"Pakistan","5521"
"claimed","5183"
"responsibility","4937"
"killed","4287"
"incident","4285"
"group","4023"
"province","3793"
"Afghanistan","3578"
"News","2950"
"Assailants","2684"
"Afghan","2632"
"blast","2507"
"sources","2159"
"district","2091"
"police","2088"
