word,count
"responsibility","10"
"group","9"
"claimed","9"
"incident","8"
"province","6"
"Azerbaijan","6"
"Baku","5"
"city","5"
"Assailants","5"
"attacked","5"
"Taliban","5"
"injured","4"
"Ossetia","4"
"blast","4"
"sources","4"
"device","4"
"grenade","4"
"South","4"
"detonated","3"
"Free","3"
