word,count
"Ukraine","1728"
"Donetsk","1365"
"claimed","959"
"group","894"
"oblast","891"
"responsibility","810"
"Assailants","783"
"Ukrainian","754"
"killed","691"
"incident","683"
"Luhansk","583"
"city","547"
"People","503"
"sources","475"
"Republic","473"
