word,count
"motive","319"
"Somalia","314"
"specific","301"
"Africa","266"
"responsibility","260"
"News","259"
"claimed","194"
"group","179"
"France","174"
"Agence","166"
"Presse","161"
"Mogadishu","159"
"killed","150"
"Somali","144"
"Lexis","136"
