word,count
"China","4"
"Xinjiang","3"
"Killed","2"
"LexisNexis","2"
"Uighur","2"
"Age","2"
"Guardian","2"
"injured","2"
"group","2"
"Academic","2"
"morning","1"
"Hindustan","1"
"amount","1"
"three","1"
"claimed","1"
"responsibility","1"
"blast","1"
"Blast","1"
"Car","1"
"minority","1"
