word,count
"Mosque","3"
"mosque","2"
"News","2"
"LexisNexis","2"
"Academic","2"
"West","2"
"ABC","2"
"Combat","2"
"Western","2"
"Australian","2"
"Perth","2"
"System","1"
"Probe","1"
"Worldwide","1"
"specific","1"
"responsibility","1"
"claimed","1"
"responsible","1"
"Shots","1"
"National","1"
