word,count
"Colombia","348"
"FARC","258"
"El","227"
"Armed","177"
"claimed","165"
"Forces","163"
"incident","154"
"group","149"
"motive","147"
"specific","146"
"responsibility","145"
"summary","141"
"originally","141"
"Spanish","141"
"written","141"
"based","140"
"Revolutionary","128"
"Colombian","125"
