word,count
"Russia","730"
"Watch","302"
"News","283"
"LexisNexis","278"
"Academic","277"
"Agency","263"
"motive","262"
"specific","261"
"responsibility","258"
"claimed","258"
"Terror","254"
"group","251"
"Dagestan","246"
"Russia-Eurasia","239"
"&","224"
"CIS","193"
