word,count
"LexisNexis","16"
"Academic","16"
"Abkhazia","12"
"Georgian","11"
"motive","10"
"group","10"
"News","10"
"responsibility","9"
"claimed","9"
"reported","9"
"Agency","8"
"unidentified","8"
"specific","8"
"police","7"
"Watch","7"
"Russia","7"
"Georgia","7"
"&","6"
"CIS","6"
"Newswire","6"
