word,count
"motive","132"
"claimed","131"
"specific","131"
"responsibility","128"
"Ireland","126"
"Athens","125"
"News","123"
"Northern","116"
"Greece","112"
"Belfast","112"
"LexisNexis","110"
"Academic","110"
"group","108"
"Bomb","92"
"casualties","91"
"device","85"
"France","69"
"Presse","65"
"explosive","65"
"Agence","65"
