word,count
"Terror","11"
"U.S.","7"
"Boston","5"
"Attacks","5"
"0","5"
"Protests","5"
"Turkey","5"
"Crackdown","4"
"Strikes","4"
"Kill","4"
"Syria","4"
"Syrian","4"
"Marathon","4"
"Group","4"
"Israel","4"
"Deadly","4"
"Taliban","4"
"War","4"
"Updates","4"
"Violence","4"
