word,count
"Terror","17"
"ISIS","11"
"Turkey","8"
"War","7"
"North","7"
"Paris","6"
"U.S.","6"
"Today:","5"
"Terrorism","5"
"Attacks","5"
"Killed","4"
"Bangladesh","4"
"India","4"
"Israel","4"
"Police","4"
"Germany","3"
"Fears","3"
"Charges","3"
"Koreaâ€™s","3"
"California","3"
