word,count
"responsibility","274"
"claimed","272"
"bomb","242"
"group","211"
"incident","205"
"city","183"
"Ireland","179"
"Belfast","174"
"device","168"
"Northern","150"
"Kingdom","139"
"United","139"
"district","128"
"explosive","123"
"Irish","98"
"police","95"
