word,count
"claimed","966"
"killed","923"
"Nigeria","841"
"group","841"
"responsibility","817"
"Somalia","770"
"incident","601"
"sources","599"
"Assailants","588"
"Al-Shabaab","497"
"city","473"
"Haram","449"
"attacks","448"
"Boko","446"
"region","405"
"BBC","401"
