word,count
"Pakistan","5227"
"claimed","4575"
"responsibility","4466"
"killed","3936"
"group","3800"
"incident","3563"
"province","3261"
"injured","2672"
"Afghanistan","2311"
"News","2298"
"police","2292"
"Afghan","2228"
"blast","1975"
"district","1926"
"Assailants","1871"
