word,count
"Honduras","3"
"journalists","3"
"journalist","3"
"targeted","2"
"killed","2"
"News","2"
"shot","2"
"Honduran","2"
"Paz","2"
"Associated","1"
"responsibility","1"
"reasons","1"
"Latino","1"
"Marina","1"
"'growing","1"
"Fox","1"
"Press","1"
"exact","1"
"vehicle","1"
"motive","1"
