word,count
"Russia","496"
"Watch","257"
"Terror","213"
"Russia-Eurasia","203"
"Dagestan","199"
"group","194"
"responsibility","193"
"motive","193"
"claimed","191"
"specific","189"
"LexisNexis","185"
"Academic","185"
"News","181"
"Agency","165"
"&","162"
"Newswire","144"
"CIS","142"
