word,count
"Ireland","100"
"group","94"
"motive","92"
"responsibility","89"
"specific","86"
"LexisNexis","85"
"claimed","85"
"Academic","85"
"Northern","84"
"device","78"
"Belfast","76"
"Bomb","73"
"News","70"
"casualties","63"
"BBC","53"
"Telegraph","51"
"Police","50"
