word,count
"Russia","331"
"motive","180"
"specific","164"
"responsibility","155"
"claimed","154"
"group","147"
"News","134"
"Agency","122"
"Russian","107"
"Dagestan","101"
"Academic","99"
"LexisNexis","98"
"BBC","96"
"Monitoring","96"
"Ingushetia","89"
"Worldwide","87"
"Itar","87"
"Tass","87"
"Center","87"
