word,count
"motive","2001"
"specific","1844"
"India","1817"
"Pakistan","1757"
"responsibility","1655"
"claimed","1638"
"group","1441"
"National","1258"
"News","1249"
"Afghanistan","1163"
"System","1159"
"Incidents","1158"
"Tracking","1158"
"Worldwide","1157"
"Center","1141"
"Counterterrorism","1124"
