word,count
"Colombia","391"
"FARC","217"
"motive","158"
"specific","156"
"El","147"
"responsibility","139"
"group","139"
"incident","138"
"claimed","135"
"Armed","135"
"summary","128"
"originally","128"
"based","128"
"written","128"
"Spanish","127"
"National","120"
"Revolutionary","109"
"Center","108"
"Forces","106"
"System","102"
