word,count
"Mexico","81"
"claimed","77"
"incident","76"
"responsibility","73"
"group","45"
"States","43"
"United","42"
"fire","40"
"assailant","34"
"reported","34"
"sources","33"
"attacks","31"
"Assailants","28"
"casualties","26"
"device","26"
"News","23"
"Planned","21"
"Parenthood","21"
"identified","21"
