word,count
"claimed","357"
"responsibility","340"
"group","305"
"incident","299"
"reported","193"
"Assailants","192"
"casualties","183"
"fire","170"
"Ireland","161"
"Belfast","148"
"device","144"
"sources","142"
"United","138"
"Northern","128"
"Kingdom","121"
"refugee","121"
