word,count
"claimed","4743"
"responsibility","4439"
"killed","3714"
"Afghanistan","3599"
"incident","3530"
"group","3495"
"Pakistan","3271"
"province","2895"
"Assailants","2711"
"sources","2536"
"Taliban","2384"
"Afghan","2364"
"district","2174"
"News","2149"
"injured","1995"
