word,count
"Colombia","474"
"FARC","185"
"claimed","180"
"group","158"
"responsibility","143"
"department","131"
"sources","131"
"attributed","116"
"Assailants","112"
"Army","98"
"ELN","97"
"killed","91"
"incident","89"
"OSC","87"
"Summary","87"
"Armed","84"
"Forces","82"
