word,count
"Philippines","1354"
"claimed","1100"
"group","1044"
"province","977"
"responsibility","920"
"sources","790"
"NPA","743"
"killed","732"
"Thailand","691"
"Army","649"
"Assailants","621"
"incident","614"
"village","566"
"News","524"
"attributed","497"
