word,count
"Ukraine","1192"
"Donetsk","805"
"Ukrainian","758"
"claimed","693"
"group","661"
"oblast","639"
"responsibility","603"
"incident","537"
"Assailants","531"
"reported","459"
"soldiers","441"
"casualties","421"
"sources","413"
"killed","407"
"Republic","398"
