pub_date,keyword_name,keyword_value,word_count,score,headline_main
 2008-11-28T08:08:00Z,glocations,India,0,0.0,Timeline:  Two  Days  of  Terror 
 2008-12-29T00:00:00Z,glocations,India,966,0.0,No  Easy  Indian  Response  to  Pakistan’s  Troop  Shift 
 2008-12-28T00:00:00Z,glocations,GazaStrip,413,0.0,White  House  Puts  Onus  on  Hamas  to  End  Violence 
 2008-12-24T00:00:00Z,glocations,KashmirandJammu(India),486,0.0,3  Bomb  Suspects  in  Kashmir  Are  Pakistanis,  Police  Say 
 2008-12-21T00:00:00Z,glocations,Iraq,1313,0.0,Prescription  Drug  Abuse  Rises  Among  Iraqi  Troops 
 2008-12-17T00:00:00Z,glocations,Zimbabwe,773,0.0,Reported  Attack  on  Zimbabwe  Air  Force  Chief  Adds  to  Tension 
 2008-12-16T00:00:00Z,glocations,GreatBritain,711,0.0,Britain  Adds  300  Soldiers  to  Support  Afghan  Force 
 2008-12-15T00:00:00Z,glocations,Mumbai(India),1109,0.0,Boozy  and  Raucous,  a  Cafe  Defies  Terror 
 2008-12-15T00:00:00Z,glocations,India,718,0.0,In  Visits,  British  Prime  Minister  Tries  to  Defuse  Tensions  of  India  and  Pakistan 
 2008-12-15T00:00:00Z,glocations,Pakistan,291,0.0,Pakistan  Says  Indian  Planes  Entered  Airspace 
 2008-12-14T00:00:00Z,glocations,Mumbai(India),1219,0.0,Separating  the  Terror  and  the  Terrorists 
 2008-12-13T00:00:00Z,glocations,SaudiArabia,1317,0.0,A  Wealthy  Saudi,  Mired  in  Limbo  Over  an  Accusation  of  Terrorism 
 2008-12-12T00:00:00Z,glocations,India,1204,0.0,India  Vows  No  Retaliation 
 2008-12-09T00:00:00Z,glocations,India,637,0.0,India’s  Governing  Party  Fares  Well  at  Polls,  Despite  Siege 
 2008-12-08T00:00:00Z,glocations,Mumbai(India),1001,0.0,Muslims  in  India  Put  Aside  Grievances  to  Repudiate  Terrorism 
 2008-12-08T00:00:00Z,glocations,NorthKorea,617,0.0,N.  Korea  Vows  to  Exclude  Japan  From  Nuclear  Talks 
 2008-12-07T00:00:00Z,glocations,Pakistan,1292,0.0,Revamping  Pakistan  Aid  Expected  in  Report 
 2008-12-07T00:00:00Z,glocations,Cuba,7740,0.0,The  End  of  the  End  of  the  Revolution 
 2008-12-05T00:00:00Z,glocations,India,1376,0.0,Terror  Attacks  Traced  to  Two  From  Pakistan 
 2008-12-04T00:00:00Z,glocations,India,1182,0.0,Ex-U.S.  Official  Cites  Pakistani  Training  for  India  Attackers 
 2008-12-02T00:00:00Z,glocations,Mumbai(India),1201,0.0,For  Heroes  of  Mumbai,  Terror  Was  a  Call  to  Action 
 2008-12-02T00:00:00Z,glocations,KashmirandJammu(India),1138,0.0,Fresh  Blood  From  an  Old  Wound 
 2008-12-01T12:07:56Z,glocations,India,16,0.0,India's  Politicians  in  Mumbai  Furor 
 2008-12-01T00:00:00Z,glocations,Israel,829,0.0,Try  Tough  Love,  Hillary 
 2008-12-02T00:00:00Z,glocations,Mumbai(India),1182,0.0,In  Wake  of  Attacks,  India-Pakistan  Tensions  Grow 
 2008-11-30T22:35:02Z,glocations,India,21,0.0,Mumbai  Begins  Recovery 
 2008-12-01T00:00:00Z,glocations,Mumbai(India),1481,0.0,Cabinet  Minister  Resigns  in  Wake  of  India  Attacks 
 2008-11-30T00:00:00Z,glocations,Mali,24,0.0,Growing  Security  Concerns  in  West  Africa 
 2008-11-30T00:00:00Z,glocations,Mumbai(India),1616,0.0,India  Faces  Reckoning  as  Terror  Toll  Eclipses  170 
 2008-11-29T00:00:00Z,glocations,Mumbai(India),952,0.0,What  They  Hate  About  Mumbai 
 2008-11-29T00:00:00Z,glocations,India,951,0.0,Between  Israel  and  India,  a  Link  Based  on  Culture  and,  Now,  Terrorism 
 2008-11-29T00:00:00Z,glocations,Mumbai(India),1286,0.0,Crisis  May  Shift  India’s  Political  Landscape 
 2008-11-29T00:00:00Z,glocations,Mumbai(India),609,0.0,Counting  the  Hours  in  Room  2324 
 2008-11-28T00:00:00Z,glocations,Mumbai(India),926,0.0,Mumbai’s  Longest  Night,  With  an  Abyss  of  Terror 
 2008-11-28T00:00:00Z,glocations,Mumbai(India),1857,0.0,Indian  Commandos  Storm  Jewish  Center 
