pub_date,keyword_name,keyword_value,word_count,score,headline_main
 2009-12-31T00:00:00Z,glocations,MiddleEast,780,0.0,A  Bad  Decade 
 2009-12-30T00:00:00Z,glocations,Israel,657,0.0,Israeli  Segregated  Road  Ruled  Down 
 2009-12-28T00:00:00Z,glocations,Yemen,1272,0.0,U.S.  Widens  Terror  War  to  Yemen,  a  Qaeda  Bastion 
 2009-12-25T00:00:00Z,glocations,Israel,1222,0.0,Tough  Military  Stance  Stirs  Little  Debate  in  Israel 
 2009-12-18T00:00:00Z,glocations,Myanmar,954,0.0,Where  Impunity  Reigns 
 2009-12-17T00:00:00Z,glocations,Pakistan,906,0.0,Pakistan  Strikes  Down  Amnesty  for  Politicians 
 2009-12-15T00:00:00Z,glocations,Versailles(France),723,0.0,When  Branding  Was  Fit  for  a  King 
 2009-12-15T00:00:00Z,glocations,Pakistan,896,0.0,Nature  of  Evidence  Could  Complicate  Prosecution  of  5  Americans  in  Pakistan 
 2009-12-12T00:00:00Z,glocations,UnitedStates,1073,0.0,New  Incidents  Test  Immunity  to  Terrorism  on  U.S.  Soil 
 2009-12-12T00:00:00Z,glocations,North-WestFrontierProvince(Pakistan),306,0.0,Qaeda  Planner  in  Pakistan  Killed  by  Drone 
 2009-12-04T00:00:00Z,glocations,Afghanistan,930,0.0,Stretching  Out  an  Ugly  Struggle 
 2009-12-01T00:00:00Z,glocations,GuantanamoBayNavalBase(Cuba),61,0.0,Italy:  2  Guantánamo  Detainees  Arrive  for  Trial  on  Terror  Charges 
 2009-11-26T00:00:00Z,glocations,Somalia,511,0.0,2  Journalists  Are  Freed  in  Somalia  After  15  Months  as  Captives 
 2009-11-26T00:00:00Z,glocations,Philippines,642,0.0,Balance  of  Terror 
 2009-11-24T00:00:00Z,glocations,Israel,1023,0.0,Prisoner  Swap  Appears  Near  in  the  Mideast 
 2009-11-23T00:00:00Z,glocations,Iran,1118,0.0,Iran’s  Death  Penalty  Is  Seen  as  a  Political  Tactic 
 2009-11-21T00:00:00Z,glocations,NewYorkCity,469,0.0,In  Defense  of  New  York 
 2009-11-16T00:00:00Z,glocations,Pakistan,1134,0.0,U.S.  Asks  More  From  Pakistan  in  War 
 2009-11-16T00:00:00Z,glocations,GuantanamoBayNavalBase(Cuba),1146,0.0,Illinois  Site  May  Be  Path  to  Closing  Guantánamo 
 2009-11-13T00:00:00Z,glocations,Afghanistan,809,0.0,'They  Will  Kill  Us  All' 
 2009-11-05T00:00:00Z,glocations,GazaStrip,730,0.0,U.N.  Set  to  Endorse  Inquiry  Into  Possible  War  Crimes  in  Gaza 
 2009-11-05T00:00:00Z,glocations,Israel,380,0.0,Israeli  Navy  Captures  Arms  Shipment 
 2009-10-27T00:00:00Z,glocations,Pakistan,1087,0.0,Pressure  From  U.S.  Strains  Ties  With  Pakistan 
 2009-10-20T00:00:00Z,glocations,Baghdad(Iraq),1111,0.0,Iraqi  Campus  Is  Under  Gang’s  Sway 
 2009-10-20T00:00:00Z,glocations,Israel,1187,0.0,Painful  Mideast  Truth:  Force  Trumps  Diplomacy 
 2009-10-14T00:00:00Z,glocations,NorthKorea,802,0.0,Changing  North  Korea 
 2009-10-14T00:00:00Z,glocations,China,1218,0.0,Mining  Taiwan's  Darker  History 
 2009-10-13T00:00:00Z,glocations,Russia,477,0.0,Putin’s  Party  Wins  in  Regional  Elections  Across  Russia 
 2009-10-12T19:52:28Z,glocations,Pakistan,28,0.0,Taliban  Attacks  in  Pakistan  on  the  Rise 
 2009-10-12T00:00:00Z,glocations,Kenya,1110,0.0,Kenya’s  Criminals  Tap  a  Growth  Industry:  Kidnapping 
 2009-10-09T00:00:00Z,glocations,Afghanistan,458,0.0,Developing  Afghanistan 
 2009-10-07T00:00:00Z,glocations,Rwanda,319,0.0,Major  Suspect  in  Genocide  of  Rwandans  Is  Captured 
 2009-10-03T00:00:00Z,glocations,Georgia(GeorgianRepublic),576,0.0,Missing  From  the  Georgia  Report 
 2009-09-29T00:00:00Z,glocations,Guinea,491,0.0,Troops  in  Guinea  Said  to  Fire  on  Pro-Democracy  Protesters 
 2009-09-29T00:00:00Z,glocations,Zimbabwe,559,0.0,Court  Ends  Terrorism  Case  Against  Zimbabwe  Activist 
 2009-09-27T00:00:00Z,glocations,NewJersey,3002,0.0,Events  in  New  Jersey 
 2009-09-27T00:00:00Z,glocations,LongIsland(NY),1057,0.0,The  Island’s  Changing  Face 
 2009-09-18T00:00:00Z,glocations,Bronx(NYC),358,0.0,Bronx  Terror  Case  May  Depend  on  Testimony  of  Informant 
 2009-09-18T00:00:00Z,glocations,Indonesia,993,0.0,Indonesian  Police  Kill  Alleged  Terror  Mastermind 
