word,count
"United","12"
"motive","11"
"States","10"
"Press","10"
"claimed","9"
"responsibility","9"
"News","9"
"package","9"
"specific","8"
"group","8"
"Magazine","8"
"Washington","7"
"Associated","7"
"Third","6"
"Bank","6"
"suspicious","6"
"Time","6"
"casualties","6"
"Facility","5"
"Santander","5"
