word,count
"China","10"
"group","8"
"Xinjiang","6"
"militants","6"
"figures","5"
"City","5"
"motive","4"
"Uighur","4"
"Post","4"
"suspected","4"
"killed","4"
"specific","4"
"responsibility","4"
"Bangkok","4"
"claimed","4"
"Tibet","4"
"amount","3"
"accuracy","3"
"reported","3"
"building","3"
