,gname,score,keyword,gregion,gcountry,summary,date,nkill,nwound,property,country_txt,region_txt
0,South Ossetian Separatists,3.0,tskhinvali detention,Eastern Europe,Russia,"On Saturday, in Kirbali, Gori District, Georgia, Mamuka Samkharadze (30) was kidnapped by suspected South Ossetian separatists. His family reported that he had gone to gather brushwood in a nearby forest where he was assaulted and kidnapped; they also stated that the kidnappers were keeping him in the Tskhinvali detention centre. No group claimed responsibility.",2010/3/27,0.0,1.0,-9,Georgia,Central Asia
