word,count
"Iraq","8413"
"claimed","6209"
"responsibility","5746"
"killed","5167"
"group","5146"
"Security","4231"
"incident","4200"
"sources","3605"
"Summary","3481"
"Roundup","3274"
"injured","2970"
"detonated","2842"
"people","2695"
"Assailants","2685"
"blast","2658"
