word,count
"Georgia","65"
"motive","44"
"claimed","31"
"specific","31"
"responsibility","30"
"News","30"
"group","29"
"LexisNexis","27"
"Academic","27"
"System","22"
"Center","22"
"Incidents","22"
"Tracking","22"
"National","21"
"Counterterrorism","21"
"Worldwide","21"
"Agency","20"
"causing","19"
"Abkhazia","19"
"police","18"
