pub_date,keyword_name,keyword_value,word_count,score,headline_main
 2010-12-31T00:00:00Z,glocations,Denmark,617,0.0,Terror  Suspects  Appear  in  Danish  Court 
 2010-12-30T00:00:00Z,glocations,China,1013,0.0,A  Bridge  to  a  Love  for  Democracy 
 2010-12-28T20:55:00Z,glocations,Iran,764,0.0,The  Struggle  for  a  New  Iran 
 2010-12-26T00:00:00Z,glocations,Netherlands,150,0.0,Dutch  Arrest  12  Somalis  in  Terror  Plot 
 2010-12-26T00:00:00Z,glocations,Hungary,533,0.0,Hungary  Waves  Off  Criticism  Over  Media  Law 
 2010-12-25T00:00:00Z,glocations,Mumbai(India),310,0.0,Terror  Fears  Put  Mumbai  on  Alert 
 2010-12-17T00:00:00Z,glocations,Pakistan,978,0.0,Report  Shows  How  Pakistan  Still  Bedevils  Obama 
 2010-12-16T00:00:00Z,glocations,Kunduz(Afghanistan),1206,0.0,Taliban  Extend  Reach  to  North,  Where  Armed  Groups  Reign 
 2010-12-16T13:30:00Z,glocations,China,977,0.0,Mao's  Great  Leap  to  Famine 
 2010-12-12T00:00:00Z,glocations,Russia,1166,0.0,A  Massacre  Shows  Power  of  Gangs  in  Rural  Russia 
 2010-12-12T00:00:00Z,glocations,LongBranch(NJ),503,0.0,Noir-Infused  Intrigue  at  a  Lonely  Bus  Depot 
 2010-12-10T13:24:53Z,glocations,Afghanistan,538,0.0,One  Way  to  Retire  an  Old  Rifle 
 2010-12-12T00:00:00Z,glocations,UpperWestSide(NYC),911,0.0,Row  Houses  Gone  Wild 
 2010-12-09T14:00:42Z,glocations,Riverdale(NYC),968,0.0,Terrorism  Fighter  Now  Battles  the  School  Next  Door 
 2010-12-08T00:00:00Z,glocations,India,397,0.0,India  on  Alert  as  Bomb  Hits  Hindu  Holy  City 
 2010-12-08T00:00:00Z,glocations,Georgia(GeorgianRepublic),465,0.0,Georgia  Arrests  Six  People  in  Bombings 
 2010-12-06T00:00:00Z,glocations,MiddleEast,1788,0.0,Cash  Flow  to  Terrorists  Evades  U.S.  Efforts 
