pub_date,keyword_name,keyword_value,word_count,score,headline_main
 2015-12-30T00:00:00Z,glocations,NewYorkCity,76,2.7503463e-22,An  Autumn  of  Terror 
 2015-12-25T00:00:00Z,glocations,Belgium,819,6.2141224e-23,Ninth  Person  Is  Arrested  in  Belgium  Over  Paris  Attacks 
 2015-12-29T00:00:00Z,glocations,California,873,9.7855174e-24,Los  Angeles,  a  City  of  Better  Angels 
 2015-12-28T13:06:31Z,glocations,India,686,9.015546e-24,Stars  of  India&#8217;s  Online  Video  Scene  Struggle  to  Make  a  Living 
 2015-12-28T00:00:00Z,glocations,China,884,8.2864916e-24,China  Passes  Antiterrorism  Law  That  Critics  Fear  May  Overreach 
 2015-12-11T00:00:00Z,glocations,London(England),646,6.697695e-24,Rattled  by  Terror  and  Floods,  Britain  Enters  Era  of  No  Quick  Fixes 
 2015-12-26T00:00:00Z,glocations,Syria,843,6.0505198e-24,Powerful  Syrian  Rebel  Leader  Reported  Killed  in  Airstrike 
 2015-12-15T16:15:20Z,glocations,LosAngeles(Calif),554,1.4332983e-24,Should  Schools  Err  on  the  Side  of  Caution  When  It  Comes  to  Bomb  Threats? 
 2015-12-18T00:00:00Z,glocations,Budapest(Hungary),1282,1.368363e-24,Link  to  Paris  Attack  Roils  Debate  Over  Migrants  in  Hungary 
 2015-12-17T00:00:00Z,glocations,Cuba,1145,1.1823266e-24,Year  After  Cuba-U.S.  Thaw,  Obama  Says  Change  Will  Take  Time   
 2015-12-17T00:00:00Z,glocations,Belgium,1345,1.177746e-24,Belgium  Says  Law  Limiting  Raids  May  Have  Allowed  Suspect  in  Paris  Attacks  to  Escape 
 2015-12-16T00:00:00Z,glocations,Russia,1324,1.0073651e-24,Putin  Gambit  Over  Syria  Proves  to  Be  Dual-Edged  Sword 
 2015-12-16T00:00:00Z,glocations,Pakistan,1030,1.0044797e-24,The  Child  Martyrs  of  Pakistan 
 2015-11-27T00:00:00Z,glocations,Belgium,798,8.624339e-25,Belgium  Lowers  Terror  Attack  Alert  Level  for  Brussels 
 2015-11-25T00:00:00Z,glocations,Belgium,1866,5.0225305e-25,Terrorism  Response  Puts  Belgium  in  a  Harsh  Light 
 2015-12-07T15:17:10Z,glocations,UnitedStates,546,3.9489162e-25,Why  ‘Good  Guys’  With  Guns  Won’t  Keep  Us  Safe 
 2015-12-06T00:00:00Z,glocations,Iraq,860,3.5516249e-25,Iraqi  Officials  Angered  by  Influx  of  Turkish  Troops 
 2015-12-06T00:00:00Z,glocations,Syria,946,3.4925843e-25,Hysteria  About  Refugees,  but  Blindness  on  Guns 
 2015-12-03T00:00:00Z,glocations,Nigeria,1091,1.7559591e-25,Terror’s  Nameless  Victims  in  Nigeria 
 2015-12-04T00:00:00Z,glocations,Afghanistan,1109,1.452924e-25,Civilian  Deaths  Raise  Questions  About  C.I.A.-Trained  Forces  in  Afghanistan 
 2015-11-13T22:47:36Z,glocations,Paris(France),30,1.4147472e-25,Terror  and  Confusion  in  Paris 
 2015-11-20T13:11:57Z,glocations,Belgium,21,1.2881037e-25,Belgium’s  Expanded  Security  Operation 
 2015-11-17T00:00:00Z,glocations,France,1438,1.1629688e-25,After  Paris  Attacks,  Waiting  for  Shopping  and  Culture  to  Come  Back  to  Life 
 2015-11-18T14:30:13Z,glocations,Paris(France),24,9.305007e-26,Paris  Prosecutor  on  Police  Raid 
 2015-11-29T00:00:00Z,glocations,Germany,1032,9.100609e-26,Merkel,  While  Refusing  to  Halt  Migrant  Influx,  Works  to  Limit  It 
 2015-11-30T00:00:00Z,glocations,Russia,1243,7.6239684e-26,Discord  Between  Turkey  and  Russia  Is  Fueled  by  Leaders’  Similarities 
 2015-11-28T00:00:00Z,glocations,Turkey,887,6.8137177e-26,Turkey  Seeks  to  Ease  Tensions  Over  Shooting  Down  of  Russian  Jet 
 2015-11-27T00:00:00Z,glocations,France,1056,6.600038e-26,Britain  and  Germany  Test  Support  for  Stronger  Steps  Against  ISIS     
 2015-11-27T00:00:00Z,glocations,France,1322,4.6555532e-26,Paris  Attacks  Have  Many  in  France  Eager  to  Join  the  Fight 
 2015-11-24T00:00:00Z,glocations,GreatBritain,743,3.5466662e-26,David  Cameron  Says  He  Will  Increase  Britain&#8217;s  Military  Spending 
 2015-11-24T11:30:00Z,glocations,Russia,998,3.0746405e-26,Putin's  Emergency  Politics 
 2015-11-25T00:00:00Z,glocations,Russia,1548,2.9561345e-26,NATO-Russia  Tensions  Rise  After  Turkey  Downs  Jet 
