pub_date,keyword_name,keyword_value,word_count,score,headline_main
 2003-12-31T00:00:00Z,glocations,GERMANY,770,0.0,German  Police  Seal  Off  Hospital  in  Hamburg  in  Terror  Alert 
 2003-12-31T00:00:00Z,glocations,WESTBANK,715,0.0,Israel  Says  Settlement  Population  Has  Doubled  Since  '93 
 2003-12-29T00:00:00Z,glocations,IRAQ,300,0.0,THE  YEAR  IN  PICTURES:  IRAQ 
 2003-12-28T00:00:00Z,glocations,NEWYORKCITY,1429,0.0,It's  a  Long  New  Year's  Eve  That  Starts  at  Thanksgiving 
 2003-12-27T00:00:00Z,glocations,ISRAEL,1002,0.0,Bombing  After  Lull:  Israel  Still  Believes  the  Worst  Is  Over 
 2003-12-26T00:00:00Z,glocations,ISTANBUL(TURKEY),359,0.0,Turkey  Seizes  Explosives  Linked  to  Terror  Plot 
 2003-12-25T00:00:00Z,glocations,NEWYORKCITY,324,0.0,Security  Violation  Causes  Evacuation  of  a  Terminal  at  La  Guardia 
 2003-12-25T00:00:00Z,glocations,BUCHANAN(NY),750,0.0,Indian  Point  Is  Criticized  For  Shutdowns 
 2003-12-24T00:00:00Z,glocations,RUSSIA,744,0.0,The  Pain  Of  Good  Intentions 
 2003-12-24T00:00:00Z,glocations,NEWYORKCITY,124,0.0,Intelligence  Cites  Some  U.S.  Cities 
 2003-12-21T00:00:00Z,glocations,IRAQ,1604,0.0,The  World:  Traps  Ahead;  Iraq  and  Its  Patron,  Growing  Apart 
 2003-12-20T00:00:00Z,glocations,NEWYORKSTATE,625,0.0,A  Center  For  Command  Offers  Study  In  Contrasts 
 2003-12-16T00:00:00Z,glocations,CHINA,400,0.0,China  Brands  Muslim  Groups  As  Terrorists 
 2003-12-12T00:00:00Z,glocations,ISRAEL,364,0.0,6  Palestinians  Reported  Killed  In  Gaza  Clash 
 2003-12-11T00:00:00Z,glocations,KARACHI(PAKISTAN),72,0.0,World  Briefing  |  Asia:  Pakistan:  Terror  Suspects  To  Indonesia 
