pub_date,keyword_name,keyword_value,word_count,score,headline_main
 2014-12-25T00:00:00Z,glocations,Pakistan,515,0.0,Pakistani  Premier  Announces  Military  Courts  for  Terrorism  Cases 
 2014-12-25T00:00:00Z,glocations,GuantanamoBayNavalBase(Cuba),1524,0.0,Guantánamo  Dreams 
 2014-12-25T00:00:00Z,glocations,Iraq,1005,0.0,In  Iraq,  Traditions  of  Christmas  Found  Only  in  Memory 
 2014-12-24T00:00:00Z,glocations,MiddleEast,699,0.0,An  Open  Door  Beckons  in  the  West  Bank 
 2014-12-22T00:00:00Z,glocations,Mumbai(India),4314,0.0,In  2008  Mumbai  Attacks,  Piles  of  Spy  Data,  but  an  Uncompleted  Puzzle 
 2014-12-22T00:00:00Z,glocations,NorthKorea,496,0.0,Obama  to  See  if  North  Korea  Should  Return  to  Terror  List 
 2014-12-20T00:00:00Z,glocations,Pakistan,1184,0.0,Pakistan&#8217;s  Old  Curse 
 2014-12-19T00:00:00Z,glocations,Nigeria,376,0.0,Islamist  Militants  in  Nigeria  Kidnap  185  in  a  Deadly  Attack  on  a  Village   
 2014-12-19T00:00:00Z,glocations,Pakistan,799,0.0,Key  Suspect  in  2008  Mumbai  Attacks  Granted  Bail 
 2014-12-19T00:00:00Z,glocations,Russia,1367,0.0,Putin,  Acknowledging  Financial  Turmoil,  Assures  the  Nation  It&#8217;s  Temporary   
 2014-12-18T00:00:00Z,glocations,Cuba,1188,0.0,In  Miami,  Astonishment  Over  Action  and  Disagreement  Over  Cuba  News 
 2014-12-18T00:00:00Z,glocations,Israel,1221,0.0,Patrolling  a  Disputed  Line,  Israeli  Border  Police  Become  a  Focus  of  Anger   
 2014-12-17T00:00:00Z,glocations,Australia,868,0.0,Isolated  No  More 
 2014-12-17T00:00:00Z,glocations,Pakistan,1426,0.0,Taliban  Besiege  Pakistan  School,  Leaving  145  Dead 
 2014-12-15T00:00:00Z,glocations,Australia,914,0.0,Black  Flag  Is  Hoisted  as  an  Armed  Person  Takes  Hostages  in  a  Sydney  Cafe   
 2014-12-12T00:00:00Z,glocations,Denmark,323,0.0,Saudis  Arrest  3  in  Shooting  of  Dane 
 2014-12-12T00:00:00Z,glocations,Russia,625,0.0,Russia  Denounces  U.S.  Over  C.I.A.  Torture  Report 
 2014-12-05T00:00:00Z,glocations,Canada,140,0.0,Canada:  Boy  Accused  of  Terror  Ties 
 2014-12-01T17:45:07Z,glocations,Franklin(Tenn),1495,0.0,The  Dead  at  Franklin 
 2014-11-26T20:40:00Z,glocations,MiddleEast,689,0.0,Jerusalem,  the  Holy  City  of  Separation 
 2014-11-26T00:00:00Z,glocations,Minnesota,95,0.0,Minnesota:  2  Accused  of  Trying  to  Aid  Terror  Group 
 2014-11-26T00:00:00Z,glocations,Ferguson(Mo),1794,0.0,Security  in  Ferguson  Is  Tightened  After  Night  of  Unrest 
 2014-11-23T00:00:00Z,glocations,Jerusalem(Israel),1086,0.0,  Jerusalem&#8217;s  Train  to  Nowhere 
 2014-11-21T00:00:00Z,glocations,France,687,0.0,Video  Game  Meets  History,  and  France  Rebels  Again   
 2014-11-21T11:30:00Z,glocations,SaudiArabia,1177,0.0,The  Struggle  to  Erase  Saudi  Extremism 
 2014-11-19T12:05:00Z,glocations,SiliconValley(Calif),1192,0.0,What  It  Means  to  Be  a  ‘Dad’ 
 2014-11-19T00:00:00Z,glocations,Israel,1162,0.0,In  Jerusalem’s  ‘War  of  Neighbors,’  the  Differences  Are  Not  Negotiable 
 2014-11-19T00:00:00Z,glocations,Israel,1175,0.0,Israel  Shaken  by  5  Deaths  in  Synagogue  Assault 
 2014-11-16T00:00:00Z,glocations,Afghanistan,1260,0.0,In  Shift,  Pakistanis  Fleeing  War  Flow  Into  Beleaguered  Afghanistan 
 2014-11-15T11:30:00Z,glocations,BurkinaFaso,807,0.0,Burkina  Faso’s  Reverberating  Crisis 
 2014-11-13T21:00:59Z,glocations,Atlanta(Ga),2081,0.0,Who  Burned  Atlanta? 
 2014-11-09T00:00:00Z,glocations,UnitedStates,1077,0.0,Democracy&#8217;s  Circuses,  Triumphs  and  Shams 
 2014-11-08T11:30:00Z,glocations,Canada,881,0.0,Don't  Overreact,  Canada 
 2014-11-05T19:00:56Z,glocations,Ferguson(Mo),2145,0.0,What  'White  Privilege'  Really  Means 
 2014-11-06T00:00:00Z,glocations,GuantanamoBayNavalBase(Cuba),1099,0.0,Kuwaiti  Released  From  Guant&aacute;namo  Under  New  Review  System   
 2014-11-05T06:21:39Z,glocations,Africa,841,0.0,Has  the  World  Forgotten  the  Central  African  Republic? 
 2014-11-06T11:30:00Z,glocations,Israel,998,0.0,For  Israel,  Two-State  Is  No  Solution 
 2014-11-05T00:00:00Z,glocations,Israel,925,0.0,Amnesty  International  Says  Israel  Showed  &#8216;Callous  Indifference&#8217;  in  Gaza 
 2014-11-01T00:00:00Z,glocations,Syria,1600,0.0,Syrian’s  Photos  Spur  Outrage,  but  Not  Action 
 2014-10-29T00:00:00Z,glocations,Italy,657,0.0,President  of  Italy  Questioned  in  Mafia  Case 
 2014-10-25T00:00:00Z,glocations,Poland,255,0.0,Poland  Appeals  European  Court  of  Human  Rights  Ruling  on  C.I.A.  ‘Black  Site’ 
 2014-10-24T00:00:00Z,glocations,Texas,828,0.0,  GTT  &#9733; 
 2014-10-24T00:00:00Z,glocations,Iraq,884,0.0,Robust  Reponse  to  ISIS  Appears  Far  Off  for  Iraqis   
 2014-10-24T00:00:00Z,glocations,Canada,925,0.0,Shattering  the  Peace  on  Parliament  Hill 
 2014-10-24T12:30:00Z,glocations,Germany,996,0.0,Germany’s  History  Lesson  for  Britain 
 2014-10-13T07:22:52Z,glocations,Beijing(China),803,0.0,Relatives  of  People  Detained  for  Supporting  Hong  Kong  Protests  Appeal  for  Their  Freedom 
 2014-10-13T06:21:15Z,glocations,Iraq,1058,0.0,Women  Fight  ISIS  and  Sexism  in  Kurdish  Regions 
 2014-10-10T00:00:00Z,glocations,Mexico,996,0.0,Mexico&#8217;s  Deadly  Narco-Politics   
 2014-10-08T20:33:20Z,glocations,Indiana,1676,0.0,A  Union  Awash  in  Conspiracies 
 2014-10-08T19:33:04Z,glocations,GlacierNationalPark(Mont),1017,0.0,When  the  Ice  Melts   
 2014-10-08T00:00:00Z,glocations,Turkey,626,0.0,Clashes  Across  Turkey  as  Kurds  Demand  Relief  of  Syrian  Kin  Besieged  by  ISIS 
 2014-10-05T00:00:00Z,glocations,GolanHeights,1297,0.0,In  Golan,  Imagined  Risks  Become  All  Too  Real   
 2014-10-03T17:54:24Z,glocations,Afghanistan,294,0.0,Naming  a  Combat  Mission 
 2014-10-04T12:30:00Z,glocations,Eritrea,808,0.0,Hidden  Oppression  in  Eritrea 
 2014-10-04T00:00:00Z,glocations,Afghanistan,920,0.0,Cameron  Is  First  Leader  to  Visit  New  Afghan  President  Ghani 
 2014-10-02T00:00:00Z,glocations,Canada,111,0.0,Canada:  Shipwreck  in  Arctic  Identified 
