pub_date,keyword_name,keyword_value,word_count,score,headline_main
 1998-12-27T00:00:00Z,glocations,TUILERIES(PARIS),856,0.0,Paris,  N.J. 
 1998-12-20T00:00:00Z,glocations,GREATBRITAIN,1443,0.0,Signs  of  Renewal  in  the  Latest  British  Invasion 
 1998-12-14T00:00:00Z,glocations,IRAN,335,0.0,Dissent  and  Death  in  Iran 
 1998-12-13T00:00:00Z,glocations,BARLING(ARK),715,0.0,Knife  Attacks  On  Pet  Horses  Stun  a  Town  In  Arkansas 
 1998-12-10T00:00:00Z,glocations,NORTHERNIRELAND,1412,0.0,Omagh  Journal;  After  the  Terror,  the  Epilogue  Is  Horror  and  Loss 
 1998-12-06T00:00:00Z,glocations,GERMANY,1113,0.0,Berlin  Journal;  Berlin  Has  a  Word  for  Its  Ambitions:  English 
 1998-12-06T00:00:00Z,glocations,CONGO,1014,0.0,The  World;  A  War  Turned  Free-for-All  Tears  at  Africa's  Center 
 1998-11-29T00:00:00Z,glocations,LOSANGELES(CALIF),1576,0.0,In  the  Beginning,  There  Was  Risk  Taking 
 1998-11-24T00:00:00Z,glocations,IRAQ,313,0.0,Incorrigible  Iraq 
 1998-11-16T00:00:00Z,glocations,NEWYORKCITY,768,0.0,Schools  Told  To  Post  Photos  Of  Offenders  In  Sex  Cases 
 1998-11-08T00:00:00Z,glocations,WESTBANK,678,0.0,Islamic  Group  Says  It  Set  Car  Bomb  In  Jerusalem 
 1998-10-31T00:00:00Z,glocations,BOSNIAANDHERZEGOVINA,855,0.0,Teen-Age  Refugees  From  Violence  Died  in  Swedish  Disco 
 1998-10-30T00:00:00Z,glocations,CHICAGO(ILL),556,0.0,Chicago  Will  Lose  a  Storied  Bastion  of  Double-Checked  Facts 
 1998-10-27T00:00:00Z,glocations,ISRAEL,865,0.0,A  Jew,  Then  an  Arab,  Killed  in  the  West  Bank 
 1998-10-19T00:00:00Z,glocations,ISRAEL,711,0.0,Why  Wye? 
 1998-10-15T00:00:00Z,glocations,WESTBANK,2734,0.0,THE  TESTING  GROUND:  A  special  report;  In  Hebron,  Peace  Accord's  Bitter  Fruit 
 1998-10-12T00:00:00Z,glocations,SPAIN,358,0.0,Spain  Joins  the  March  to  Peace 
 1998-10-11T00:00:00Z,glocations,COLOMBIA,1302,0.0,A  Coca-Trade  Jungle  Town  Trapped  by  Colombia's  Strife 
 1998-10-11T00:00:00Z,glocations,GREATBRITAIN,1536,0.0,Revisiting  a  World  War  II  Refuge;  7  Sent  From  Britain  as  Children  Return  to  Their  Haven 
 1998-10-04T00:00:00Z,glocations,SYRIA,665,0.0,Turkey's  Ties  To  Syria  Sink  To  War  in  All  But  the  Name 
 1998-10-04T00:00:00Z,glocations,CASTAWAYCAY(BAHAMAS),3474,0.0,A  Family-Size  Mouseboat 
 1998-10-02T00:00:00Z,glocations,KOSOVO(SERBIA),556,0.0,The  Killing  in  Kosovo 
 1998-09-27T00:00:00Z,glocations,SPAIN,1039,0.0,The  World;  In  Turkey,  at  Least,  the  Dogs  of  War  Still  Howl 
 1998-09-27T00:00:00Z,glocations,GREECE,2641,0.0,Love  Among  the  Ruins 
 1998-09-25T00:00:00Z,glocations,KOSOVO(SERBIA),1043,0.0,Kosovo  Refugees  Trapped  by  Two  Fears 
 1998-09-06T00:00:00Z,glocations,INDONESIA,760,0.0,Resentment  Still  Aimed  At  Chinese  In  Indonesia 
 1998-09-03T00:00:00Z,glocations,ACEHPROVINCE(INDONESIA),745,0.0,Indonesia  Keeps  Troops  in  Rioting  Province 
 1998-08-31T00:00:00Z,glocations,KOSOVO(SERBIA),1020,0.0,Rebel  Terror  Forcing  Minority  Serbs  Out  of  Kosovo 
 1998-08-30T00:00:00Z,glocations,NEWJERSEY,2319,0.0,Drinking  Water,  And  What  Else?;  From  Wells  In  South  Jersey  Flow  Radium,  and  Anxiety 
