pub_date,keyword_name,keyword_value,word_count,score,headline_main
 1996-12-31T00:00:00Z,glocations,RUSSIA,2852,0.0,How  Afghans'  Stern  Rulers  Took  Hold 
 1996-12-29T00:00:00Z,glocations,NEWJERSEY,1148,0.0,I'm  (Sniffle)  Fine  (Cough).  Let's  Get  to  Work  (Achoo!). 
 1996-12-29T00:00:00Z,glocations,ISRAEL,1107,0.0,Peace  Means  Prosperity  (Sort  of) 
 1996-12-28T00:00:00Z,glocations,ALGERIA,2544,0.0,In  Algeria,  Oil  and  Islam  Make  a  Volatile  Mixture 
 1996-12-26T00:00:00Z,glocations,TABACOMMUNE(RWANDA),3561,0.0,Rural  Rwanda's  Uneasy  Balance  of  Fear 
 1996-12-22T00:00:00Z,glocations,BETHLEHEM(WESTBANK),867,0.0,Bethlehem  Christmas  Departs  From  the  Carols 
 1996-12-20T00:00:00Z,glocations,NEWYORKCITY,661,0.0,Panel  Urges  City  to  Extend  Savings  on  Trash 
 1996-12-16T00:00:00Z,glocations,NEWORLEANS(LA),1519,0.0,A  Nightmare  Along  the  Mississippi 
 1996-12-14T00:00:00Z,glocations,WESTBANK,896,0.0,Aid  for  Settlers  On  West  Bank  Inflames  Arabs 
 1996-12-12T00:00:00Z,glocations,WESTBANK,768,0.0,2  Settlers  Die  in  Attack  on  West  Bank  Family 
 1996-12-10T00:00:00Z,glocations,TURKEY,1578,0.0,Scandal  Links  Turkish  Aides  To  Deaths,  Drugs  and  Terror 
 1996-12-05T00:00:00Z,glocations,GERMANY,1138,0.0,For  Germans,  Guilt  Isn't  Enough 
 1996-12-04T00:00:00Z,glocations,ALGERIA,521,0.0,Time  of  Troubles  in  Algeria 
 1996-12-01T00:00:00Z,glocations,EVERGLADES(FLA),1269,0.0,For  Kin  of  Some  Jet  Crash  Victims,  Not  Hearing  Last  Tape  Is  Too  Much  to  Bear 
 1996-12-01T00:00:00Z,glocations,COMOROSISLANDS,100,0.0,Terror  Aloft,  Death  at  Sea 
 1996-11-30T00:00:00Z,glocations,ALGERIA,954,0.0,Algeria  Says  Charter  Passes,  But  Critics  Charge  Vote  Fraud 
 1996-11-27T00:00:00Z,glocations,ZAIRE,1643,0.0,Old  Revolutionary  Is  a  New  Power  to  Be  Reckoned  With  in  Central  Africa 
 1996-11-26T00:00:00Z,glocations,GREATBRITAIN,543,0.0,The  I.R.A.  Edges  Toward  a  Truce 
 1996-11-25T00:00:00Z,glocations,MITSAMOULI(COMOROISLANDS),1405,0.0,Terror  in  the  Air,  and  Frantic  Rescue  From  the  Sea 
