word,count
"fire","19"
"Australia","16"
"incident","15"
"church","15"
"group","14"
"claimed","14"
"responsibility","13"
"reported","12"
"mosque","12"
"Assailants","11"
"casualties","11"
"Victoria","10"
"Australian","10"
"set","10"
"Church","9"
"St","8"
"Melbourne","8"
"attacks","6"
"Dandenong","6"
"police","6"
