word,count
"Iraq","7307"
"claimed","6155"
"killed","5560"
"responsibility","5482"
"incident","5077"
"group","4899"
"governorate","3703"
"sources","3577"
"injured","3211"
"city","2992"
"detonated","2839"
"Security","2798"
"Assailants","2741"
"people","2719"
"Baghdad","2703"
