word,count
"Japan","53"
"China","33"
"Tokyo","33"
"claimed","30"
"responsibility","28"
"Times","26"
"Xinjiang","22"
"arson","22"
"Noda","21"
"police","20"
"incident","20"
"sources","20"
"assailant","20"
"killed","19"
"Railway","19"
"group","19"
"fire","18"
"Police","17"
"city","16"
"East","15"
