word,count
"group","557"
"motive","466"
"Nigeria","453"
"claimed","429"
"responsibility","427"
"militants","389"
"Somalia","385"
"specific","371"
"killed","325"
"Media","291"
"Network","287"
"News","283"
"Shabelle","274"
"Haram","239"
"Boko","238"
