word,count
"Philippines","1227"
"claimed","1151"
"responsibility","1061"
"group","981"
"Thailand","920"
"incident","761"
"sources","661"
"killed","642"
"Assailants","617"
"Army","481"
"News","464"
"reported","463"
"attacks","431"
"NPA","418"
"explosive","386"
