word,count
"Colombia","322"
"claimed","153"
"ELN","150"
"responsibility","134"
"group","105"
"Army","101"
"sources","93"
"Assailants","92"
"National","84"
"Liberation","74"
"incident","69"
"attributed","62"
"attacks","57"
"reported","56"
"police","55"
