word,count
"claimed","3831"
"responsibility","3628"
"killed","3047"
"Afghanistan","2943"
"group","2782"
"Pakistan","2354"
"India","2208"
"Assailants","2165"
"incident","2162"
"Taliban","1961"
"News","1916"
"sources","1899"
"injured","1897"
"Afghan","1798"
"blast","1520"
