word,count
"incident","26"
"claimed","20"
"responsibility","19"
"Kazakhstan","15"
"group","13"
"wounded","11"
"Gunmen","10"
"police","10"
"sources","10"
"carried","9"
"Agency","9"
"attacks","9"
"Kyrgyzstan","9"
"President","8"
"three","8"
"News","8"
"killed","8"
"blast","7"
"reported","7"
"Bishkek","7"
