word,count
"Terror","28"
"U.S.","8"
"Police","6"
"Plot","6"
"Bomb","6"
"Pakistan","5"
"Germany","5"
"India","5"
"Yemen","4"
"Security","4"
"Qaeda","4"
"Suspects","4"
"Alert","4"
"Iran","3"
"Case","3"
"Gaza","3"
"Kills","3"
"Suspect","3"
"Backs","3"
"Danish","3"
