word,count
"responsibility","14"
"group","14"
"claimed","14"
"incident","13"
"office","12"
"Guatemala","11"
"fire","10"
"Assailants","10"
"Trinidad","8"
"killed","7"
"News","7"
"journalist","6"
"shot","6"
"casualties","6"
"city","6"
"opened","6"
"Honduras","5"
"BBC","5"
"Tobago","5"
"Movement","4"
