word,count
"China","44"
"Xinjiang","36"
"incident","28"
"sources","18"
"killed","17"
"people","16"
"assailants","16"
"attacked","16"
"wounded","14"
"including","13"
"claimed","13"
"Casualty","13"
"township","13"
"majority","13"
"numbers","13"
"group","13"
"Xinhua","13"
"responsibility","12"
"province","11"
"unknown;","10"
