,gname,score,keyword,gregion,gcountry,summary,date,nkill,nwound,property
1,Young Communist League,75.0,mukti prasad,North America,United States,"On Saturday, in Pyuthan District, Nepal, militants of Maoist affiliated Young Communist League (YCL) attacked and injured 25 Nepali Congress members including its candidate for Pyuthan-2, Mukti Prasad Sharma at Deorali in Chunja Village, Pyuthan, Nepal. Sharma sustained serious injuries to his head. The injured were taken to the Puythan district hospital for treatment. The team was attacked while they were campaigning for the polls. No group claimed responsibility, though the YCL is believed to be responsible.",2008/4/5,0.0,25.0,0
4,Young Communist League,21.0,injuring seven,North America,United States,"On Thursday, YCL members assaulted teachers and farmers in Nepal, injuring seven civilians.  No other casualties were reported, and no group claimed responsibility.",2008/5/15,0.0,7.0,0
2,Young Communist League,5.0,young communist,North America,United States,"On Thursday, Young Communist League (YCL) militants set fire to a house of a Nepali Congress (NC) leader Padam Niraula in Sapteswor, Khotang, Nepal, causing no casualties but damaging the house.  Young Communist League (YCL) militants claimed responsibility for the attack.",2008/4/17,0.0,0.0,1
6,White extremists,5.0,group claimed,North America,United States,"On Monday, at 2300, three unidentified vandals left an IED on a yard in Medford, Oregon, United States. The letters ""KKK"" and a cross were also burnt into the grass. No group claimed responsibility for the attack and no casualties were reported.",2008/5/26,0.0,0.0,1
0,Young Communist League,0.0,young communist,North America,United States,"On Saturday, assailants kidnapped Jagat Bahadur Thapa, Rastriya Janashakti Party leader, from the Jeetpur Village Development Committee (VDC) of Dhankuta District, Nepal. Thapa was taken hostage at the residence of Laxmi Phuyel. The outcome of the kidnapping is unknown. No group claimed responsibility, though the  Young Communist League (YCL) is believed to be responsible.",2008/4/5,0.0,0.0,0
3,Young Communist League,3.0,nepane secondary,North America,United States,"On Thursday, Young Communist League militants assaulted Rameshwor Pokharel, a teacher at the Nepane Secondary School at Kerabari, in Gorkha, Gandaki, Nepal. Pokharel was warned to leave the school.",2008/5/15,0.0,1.0,0
5,Young Communist League,3.0,young communist,North America,United States,"On Tuesday, Young Communist League (YCL) militants assaulted an activist of the Rastriya Prajatantra Party (RPP), Dinesh Rai, at Sombare bazaar in the Sankhuwasabha district, Kosi province, Nepal, and prevented him from being taken to the hospital. YCL militants said they attacked Rai for being involved in the publicity of RPP in the Constituent Assembly elections and working as an RPP agent on the Election Day.",2008/5/20,0.0,1.0,0
7,Young Communist League,3.0,unified marxist,North America,United States,"On Friday, in Kathmandu, Bagmati, Nepal, the Young Communist League militants abducted and beat up Sangina Rajak, a Communist Party of Nepal-Unified Marxist Leninist (CPN-UML) woman. Sangina was abducted on the charge that she was involved in CPN-UML. No damage was reported and no group claimed responsibility.",2008/7/11,0.0,1.0,0
