word,count
"Colombia","579"
"FARC","220"
"group","165"
"claimed","163"
"responsibility","126"
"department","123"
"Forces","118"
"Armed","118"
"Revolutionary","116"
"police","106"
"sources","102"
"attributed","99"
"killed","97"
"pipeline","92"
"Assailants","92"
"Reports","90"
"incident","88"
