word,count
"responsibility","42"
"incident","42"
"claimed","37"
"Tsarnaev","32"
"United","28"
"States","23"
"Boston","23"
"Mexico","22"
"News","20"
"Dzhokhar","20"
"fire","19"
"stated","15"
"Marathon","15"
"police","15"
"control","14"
"attacks","14"
"device","13"
"letters","12"
"killed","12"
"Texas","12"
