word,count
"fire","4"
"Australia","3"
"Melbourne","3"
"responsibility","2"
"Anarchist","2"
"luxury","2"
"incident","2"
"West","2"
"police","2"
"car","2"
"criteria","1"
"involved","1"
"cigarette","1"
"Autos","1"
"&","1"
"claim","1"
"set","1"
"doubt","1"
"Herald","1"
"vehicles","1"
