word,count
"Iraq","1597"
"killed","1060"
"responsibility","962"
"Baghdad","846"
"Iraqi","778"
"wounded","647"
"perpetrators","590"
"reported","557"
"claim","554"
"","541"
"bomb","524"
"Governorate","486"
"claimed","434"
"Press","411"
"number","407"
