word,count
"claimed","139"
"responsibility","137"
"Ukraine","121"
"group","118"
"Russia","110"
"incident","107"
"Russian","81"
"Assailants","78"
"reported","64"
"Dagestan","62"
"killed","61"
"police","51"
"Donetsk","49"
"Ukrainian","48"
"casualties","48"
"sources","47"
