word,count
"China","14"
"claimed","11"
"people","11"
"incident","9"
"responsibility","8"
"sources","8"
"KMT","7"
"injured","6"
"Online","6"
"assailant","6"
"left","5"
"fire","5"
"Party","5"
"identified","5"
"attacks","5"
"incidents","4"
"Burma","4"
"Chinese","4"
"stated","4"
"killed","4"
