,gname,score,keyword,gregion,gcountry,summary,date,nkill,nwound,property,country_txt,region_txt
0,Taliban,21.0,three security,South Asia,Afghanistan,"Assailants attacked border police guards in Mary province, Turkmenistan. Three security officers were killed and two were injured in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Taliban members who crossed over from Afghanistan. The Taliban denied responsibility for the incident.",2014/2/26,3.0,2.0,0,Turkmenistan,Central Asia
