word,count
"Philippines","479"
"News","442"
"motive","438"
"specific","413"
"responsibility","385"
"Thailand","297"
"group","254"
"claimed","233"
"Philippine","219"
"Thai","209"
"province","189"
"killed","186"
"Lexis","182"
"Nexis","181"
"Killed","176"
