word,count
"Nigeria","1390"
"claimed","1215"
"responsibility","1153"
"group","1026"
"killed","884"
"Boko","796"
"Haram","793"
"city","729"
"state","699"
"Somalia","663"
"incident","612"
"Assailants","581"
"police","564"
"attacks","549"
"Gunmen","532"
