word,count
"Iraq","4303"
"claimed","2589"
"killed","2530"
"responsibility","2493"
"group","2118"
"governorate","1804"
"attacks","1781"
"News","1701"
"city","1518"
"incident","1480"
"injured","1439"
"detonated","1310"
"police","1094"
"Agence","1006"
"Presse","1006"
"France","1006"
"people","973"
